ensembl_gene_id	hgnc_symbol	chromosome_name	start_position	end_position	gc	gene_short_name	mean_exprs	exprs_rank	n_cells_exprs	total_feature_exprs	pct_total_exprs	pct_dropout	total_feature_counts	log10_total_feature_counts	pct_total_counts	total_feature_tpm	log10_total_feature_tpm	pct_total_tpm	is_feature_control
LILRA3	ENSG00000275841	LILRA3	CHR_HSCHR19_4_CTG3_1	54294391	54301485	NA	LILRA3	0.0227807828158593	1014	17	27.0863507680567	0.000655472746203519	98.5702270815812	52.400488831785	1.72754523260861	0.00039752572006701	4093.84	3.61223693699396	0.000363883574385668	FALSE
LILRA5	ENSG00000274113	LILRA5	CHR_HSCHR19_4_CTG3_1	54315100	54321156	NA	LILRA5	0.0516718301091788	2959	36	61.4378059998136	0.00148675647614033	96.9722455845248	85.3408548966177	1.93621634447134	0.000647421151028153	6377.5	3.80471855986301	0.000566868147178345	FALSE
LILRA6	ENSG00000274148	LILRA6	CHR_HSCHR19_4_CTG3_1	54237215	54243458	NA	LILRA6	0.0706490821695047	4057	96	84.0017586995411	0.00203279001782874	91.9259882253995	51.8908225008107	1.7233803207491	0.000393659239434265	6863.32	3.8365975211977	0.000610050567133215	FALSE
LILRB1	ENSG00000277134	LILRB1	CHR_HSCHR19_4_CTG3_1	54638682	54645767	NA	LILRB1	0.0739996773193312	4226	58	87.9856163326848	0.00212919688066683	95.1219512195122	80.7823761836984	1.91265972481059	0.00061283917339469	8734.88	3.94130665973615	0.000776405369098421	FALSE
LILRB2	ENSG00000275463	LILRB2	CHR_HSCHR19_4_CTG3_1	54274422	54281786	NA	LILRB2	0.051791198175035	2970	34	61.5797346301166	0.00149019106021798	97.1404541631623	103.067544488232	2.0173153073455	0.000781901099620471	6931.77	3.84090679238286	0.000616134788955929	FALSE
LILRB3	ENSG00000274587	LILRB3	CHR_HSCHR19_4_CTG3_1	54217271	54223706	NA	LILRB3	0.208686925763021	8609	544	248.128754732232	0.00600456066116521	54.2472666105971	237.257184164976	2.37704600478221	0.00179990368561301	42414.32	4.62752274786037	0.00377002383257223	FALSE
LILRB4	ENSG00000276042	LILRB4	CHR_HSCHR19LRC_PGF1_CTG3_1	54592642	54600251	NA	LILRB4	0.0987157487978344	5407	44	117.373025320625	0.00284035379649058	96.2994112699748	230.749825172881	2.36501941519418	0.00175053692154768	17745.9	4.2491225021532	0.00157735561787725	FALSE
LIMA1	ENSG00000050405	LIMA1	12	50175788	50283546	0.493573622620848	LIMA1	0.307807466726488	10099	534	365.983077937795	0.00885656156542174	55.0883095037847	794.578170861275	2.90068285840847	0.00602790673451808	60019.87	4.77830228621481	0.00533490435135792	FALSE
LIMCH1	ENSG00000064042	LIMCH1	4	41359607	41700044	0.405615706824738	LIMCH1	0.165360553691397	7613	416	196.613698339071	0.00475792851887324	65.0126156433978	284.348852758991	2.45537613081369	0.00215715511368819	22931.16	4.36044496322974	0.00203825075372014	FALSE
LIMD1	ENSG00000144791	LIMD1	3	45555394	45686338	0.467577990759479	LIMD1	0.0715426660841121	4097	126	85.0642299740092	0.00205850115810015	89.4028595458368	54.0638047932007	1.74086621693021	0.000410144130505571	9012.15	3.95487659880754	0.000801050689548149	FALSE
LIMD2	ENSG00000136490	LIMD2	17	63695902	63701172	0.440903054448871	LIMD2	0.128650856289439	6487	112	152.965868128143	0.00370167832927877	90.5803195962994	234.628846642975	2.37222845746894	0.00177996433410492	20588.94	4.31365508106646	0.00183006103805035	FALSE
LIME1	ENSG00000203896	LIME1	20	63736283	63739103	NA	LIME1	0.127584156515888	6455	58	151.697562097391	0.00367098611665396	95.1219512195122	401.053954401749	2.60428433797657	0.0030425147849493	34295.44	4.53524904224115	0.00304837201559641	FALSE
LIMK1	ENSG00000106683	LIMK1	7	74082933	74122525	0.430126537519258	LIMK1	0.0448311412259635	2514	42	53.3042269176706	0.00128992894986746	96.4676198486123	94.0601315862523	1.97799841112793	0.000713568181748371	8255.39	3.91679019916293	0.000733785595222993	FALSE
LIMK2	ENSG00000182541	LIMK2	22	31212239	31280080	0.495032575690575	LIMK2	0.177924916412735	7947	404	211.552725614742	0.00511944363465403	66.0218671152229	412.920566507274	2.61691700576466	0.0031325384398268	25039.86	4.39864924014705	0.00222568389553981	FALSE
LIMS1	ENSG00000169756	LIMS1	2	108534355	108687246	0.376291761504853	LIMS1	0.507291434965588	11586	662	603.169516174084	0.014596325011752	44.322960470984	675.55308913602	2.8303018813685	0.00512494700315454	72119.39	4.85805806655827	0.00641037788866052	FALSE
LIMS2	ENSG00000072163	LIMS2	2	127638381	127681786	0.487904897940377	LIMS2	0.0408756700640352	2265	43	48.6011717061379	0.00117611795548701	96.3835155592935	90.8236453205902	1.96295452989365	0.000689015232683821	6440.98	3.80901937215969	0.000572510607387342	FALSE
LIMS3	ENSG00000256977	LIMS3	2	109898428	109924868	0.50599447827238	LIMS3	0.069024777851858	3981	98	82.0704608658591	0.00198605381827124	91.757779646762	74.3221213891156	1.87692254308404	0.000563829755805533	8095.36	3.9082898105799	0.000719561226803871	FALSE
LIN28A	ENSG00000131914	LIN28A	1	26410778	26429722	0.458907363420428	LIN28A	0.105489294344712	5667	325	125.426770975863	0.00303524940376776	72.6661059714045	65.3833908175814	1.82205943210022	0.000496017882554863	15173.76	4.18112183111468	0.00134872931664898	FALSE
LIN37	ENSG00000267796	LIN37	19	35748361	35754519	0.533041078097094	LIN37	0.110935712563085	5900	95	131.902562237508	0.00319195950172298	92.0100925147183	322.800881322976	2.51027802648401	0.00244886365846923	25320.83	4.40349508879329	0.00225065809284482	FALSE
LIN52	ENSG00000205659	LIN52	14	74084796	74201235	0.441291652353143	LIN52	0.207059327914749	8574	161	246.193540890636	0.00595772969666565	86.4592094196804	400.619722976869	2.60381503224875	0.00303922057598867	31842.85	4.50302556951396	0.0028303719922192	FALSE
LIN54	ENSG00000189308	LIN54	4	82909973	83012926	0.399139421489209	LIN54	0.10180361100558	5524	97	121.044493485635	0.00292920102959794	91.8418839360807	133.906085850016	2.1300315418992	0.00101585146218319	15117.34	4.17950410806878	0.00134371438903412	FALSE
LIN7B	ENSG00000104863	LIN7B	19	49114324	49118460	0.602368866328257	LIN7B	0.074025328205756	4230	290	88.0161152366439	0.00212993493506573	75.609756097561	143.465798229625	2.15976504156814	0.00108837428844034	11153.32	4.04744309956389	0.000991369947987013	FALSE
LIN7C	ENSG00000148943	LIN7C	11	27494576	27506773	0.420724708968683	LIN7C	0.476743644863617	11442	662	566.848193742841	0.0137173717277302	44.322960470984	808.37243338821	2.90814840856647	0.00613255411980137	71074.92	4.85172248986564	0.00631753950783992	FALSE
LIN9	ENSG00000183814	LIN9	1	226231149	226309869	0.474638279493401	LIN9	0.0737452728334058	4211	278	87.6831293989194	0.00212187688607385	76.619007569386	141.257082132103	2.15307389653867	0.00107161831007706	9546.71	3.97989921937195	0.000848565395429083	FALSE
LINC-ROR	ENSG00000258609	LINC-ROR	18	57054559	57072119	0.417573031148568	LINC-ROR	0.0129111419722704	411	24	15.3513478050294	0.000371493014686745	97.9814970563499	9.70182737908841	1.02945794150705	7.36009529838306e-05	964.16	2.98459931475017	8.56999753482513e-05	FALSE
LINC00092	ENSG00000225194	LINC00092	9	96019732	96027965	0.585984940490649	LINC00092	0.070463897112169	4044	180	83.7815736663689	0.00202746167775066	84.8612279226241	44.5269954863819	1.65826899037539	0.000337795053782163	8036.74	3.90513395378541	0.000714350750788568	FALSE
LINC00094	ENSG00000235106	LINC00094	9	134025439	134034666	0.414390983961855	LINC00094	0.122944475297196	6311	127	146.180981128366	0.00353748830779871	89.3187552565181	136.951249273998	2.13972563776444	0.00103895297916953	13247.5	4.12216671007662	0.0011775124703638	FALSE
LINC00102	ENSG00000230542	LINC00102	X	2612988	2615347	0.46906779661017	LINC00102	0.027674724843636	1363	21	32.9052478390832	0.000796286415629944	98.2338099243061	19.1314546622738	1.30387515735132	0.000145136914942987	10326.9	4.01401202421785	0.000917913080218902	FALSE
LINC00114	ENSG00000223806	LINC00114	21	38739021	38747460	0.444905213270142	LINC00114	0.0101788500953933	259	21	12.1026527634226	0.000292876626723141	98.2338099243061	10.6112203289131	1.06487786610048	8.04998788385761e-05	1326.87	3.12315555918394	0.000117939684585893	FALSE
LINC00115	ENSG00000225880	LINC00115	1	826206	827522	0.370539104024298	LINC00115	0.0419039388317159	2332	38	49.8237832709102	0.00120570439061679	96.8040370058873	93.2212699785166	1.97414895365879	0.000707204327668265	6938.5	3.84132818009986	0.000616732989289995	FALSE
LINC00116	ENSG00000175701	LINC00116	2	110211529	110245420	0	LINC00116	0.103661147907042	5603	226	123.253104861473	0.00298264804341733	80.9924306139613	123.088960264203	2.09373314564372	0.000933789524719972	10414.48	4.01767928931475	0.00092569768426906	FALSE
LINC00167	ENSG00000233220	LINC00167	11	130002938	130004356	0.479915433403805	LINC00167	0.0452045838398026	2535	81	53.7482501855253	0.0013006740352151	93.1875525651808	19.0852277460487	1.3028767605532	0.00014478622378402	4344.93	3.63808272684908	0.000386201868870185	FALSE
LINC00173	ENSG00000196668	LINC00173	12	116533422	116536518	0.390377784953181	LINC00173	0.0228049248329818	1015	36	27.1150556264154	0.000656167385821046	96.9722455845248	42.8057218947525	1.64153084166884	0.000324736959493361	2669.1	3.42652752677091	0.000237244652549388	FALSE
LINC00174	ENSG00000179406	LINC00174	7	66376044	66493566	0.454847136305234	LINC00174	0.0177691689692386	692	27	21.1275419044247	0.000511273298910201	97.7291841883936	37.3212328703394	1.58343947274921	0.000283129991748682	2101.09	3.32265130620537	0.000186756722125433	FALSE
LINC00189	ENSG00000215533	LINC00189	21	29193480	29288205	0.360027869856217	LINC00189	0.00798316124554397	174	10	9.49197872095178	0.000229699947859532	99.1589571068125	13.1650241560381	1.15121731947242	9.98737955313524e-05	3225.61	3.50874647544924	0.000286710398152872	FALSE
LINC00221	ENSG00000270816	LINC00221	14	106482439	106521073	0.41591820887796	LINC00221	0.00522907688916519	91	11	6.21737242121741	0.000150456523656611	99.0748528174937	5.17782159619543	0.790835362543192	3.92804972681394e-05	316.67	2.50197620302468	2.81474145302966e-05	FALSE
LINC00265	ENSG00000188185	LINC00265	7	39733632	39793092	0.428650712231547	LINC00265	0.0469279851678576	2648	106	55.7973743645827	0.00135026155863088	91.0849453322119	68.4561782016197	1.8417108827523	0.000519328963132259	4863.93	3.68707659571795	0.000432333514246204	FALSE
LINC00269	ENSG00000215162	LINC00269	X	69179557	69209924	0.379511327713382	LINC00269	0.0732762998570666	4186	195	87.1255205300522	0.00210838310022896	83.5996635828427	70.2322833988625	1.85267686617009	0.000532803026317342	16414.77	4.21526125861017	0.0014590372804796	FALSE
LINC00273	ENSG00000256642	LINC00273	16	34158585	34160036	0	LINC00273	0.00072326924882565	7	2	0.859967136853698	2.08106668065095e-05	99.8317914213625	1.99412339344075	0.476269694466003	1.51280141760655e-05	95.7	1.985426474083	8.50635541904627e-06	FALSE
LINC00294	ENSG00000280798	LINC00294	11	33076149	33079454	0.397459165154265	LINC00294	0.590671180681114	11900	806	702.308033829844	0.0169954151283506	32.2119428090833	898.006843275331	2.95376299761243	0.00681254745817546	236578.31	5.37397676080867	0.0210284136812676	FALSE
LINC00310	ENSG00000227456	LINC00310	21	34157724	34190244	0.424894683435319	LINC00310	0.0284088190043315	1425	22	33.7780857961502	0.000817408548234979	98.1497056349874	30.6324724553924	1.50013313854135	0.000232387062444278	9946.21	3.99770128662359	0.000884075207235864	FALSE
LINC00311	ENSG00000179219	LINC00311	16	85282958	85285963	0.597804391217565	LINC00311	0.156879564061626	7400	464	186.529801669273	0.0045139045268935	60.9756097560976	129.633597792167	2.11605488795897	0.000983439094864892	35826.99	4.55422244432591	0.00318450481227395	FALSE
LINC00327	ENSG00000232977	LINC00327	13	23466571	23487464	0.39499377811812	LINC00327	0.142587403463888	6954	447	169.536422718563	0.00410267538556393	62.4053826745164	107.981631034437	2.0373533033291	0.000819180824224239	33358.24	4.52321614785401	0.00296506839700989	FALSE
LINC00330	ENSG00000235097	LINC00330	13	44799503	44809630	0.430193522906793	LINC00330	0.0938563011873987	5208	282	111.595142111817	0.00270053263687586	76.282590412111	61.3614459343185	1.79491617633745	0.000465506210403837	11256.88	4.0514566151169	0.00100057494450944	FALSE
LINC00331	ENSG00000225427	LINC00331	13	78787319	78792307	0.315694527961515	LINC00331	0.00846968054388117	194	12	10.0704501666747	0.000243698595014892	98.9907485281749	13.0928694500031	1.14899942883865	9.93264084341661e-05	1870.65	3.27222463859005	0.000166273916035934	FALSE
LINC00339	ENSG00000218510	LINC00339	1	22024531	22031225	0.412994772218073	LINC00339	0.132146278552564	6602	201	157.121925198998	0.00380225231079956	83.0950378469302	255.432074073367	2.40897234503514	0.00193778381534167	18113.45	4.25802515230424	0.00161002553359586	FALSE
LINC00342	ENSG00000232931	LINC00342	2	95807118	95816215	0.411189272367553	LINC00342	0.188508202017893	8199	198	224.136252199275	0.00542395710706377	83.3473507148865	385.948466352225	2.58765312969817	0.00292792005219544	36299.58	4.55991356412116	0.00322651127525709	FALSE
LINC00346	ENSG00000255874	LINC00346	13	110863987	110870251	0.455387071029529	LINC00346	0.0764139005796732	4355	155	90.8561277892315	0.00219866146242401	86.9638351555929	46.4908613693889	1.6766100467052	0.000352693525469394	9178.5	3.96281902617349	0.000815836815190347	FALSE
LINC00348	ENSG00000226846	LINC00348	13	71015141	71168417	0.34318260404366	LINC00348	0.0123588519835375	382	6	14.694675008426	0.00035560194375465	99.4953742640875	11.7720942927912	1.10626211615364	8.93066145902048e-05	6004.89	3.77857737367873	0.000533748470138733	FALSE
LINC00371	ENSG00000226792	LINC00371	13	51082119	51200252	0.394433439991874	LINC00371	0.0466674463692567	2629	72	55.4875937330463	0.001342765061114	93.9444911690496	60.9032961334493	1.79171377429406	0.000462030549516899	5976.97	3.77655373123402	0.000531266783165904	FALSE
LINC00381	ENSG00000226240	LINC00381	13	74419173	74435159	0.364858947895165	LINC00381	0.023292512489962	1042	35	27.6947973505648	0.000670196772919774	97.0563498738436	47.2123553377783	1.68315834876601	0.000358166993669828	9721.66	3.98778509880282	0.00086411593754572	FALSE
LINC00410	ENSG00000231674	LINC00410	13	90890954	90926597	0.359808102345416	LINC00410	0.0127038377963624	398	12	15.1048631398749	0.00036552823996499	98.9907485281749	6.91073680330337	0.898216935420126	5.24269083203737e-05	1049.87	3.0215489940733	9.33183632580367e-05	FALSE
LINC00466	ENSG00000224209	LINC00466	1	63159087	63317274	0.386502136698106	LINC00466	0.0387037480559861	2081	40	46.0187564385675	0.00111362512130026	96.6358284272498	17.6196515426478	1.26997154912001	0.000133667926062786	3402.48	3.5319232028868	0.000302431600691709	FALSE
LINC00467	ENSG00000153363	LINC00467	1	211382803	211435333	0.439549980011803	LINC00467	0.0610362942345511	3524	49	72.5721538448813	0.0017562007295094	95.878889823381	192.708390419301	2.28714843245832	0.00146194326374145	64081.36	4.80673849739741	0.00569591247540078	FALSE
LINC00470	ENSG00000132204	LINC00470	18	1254383	1408344	0.369656148919863	LINC00470	0.0324896955647566	1693	28	38.6302480264956	0.000934827839204962	97.6450798990748	23.4406078621429	1.38811200303907	0.000177827434952372	7548.2	3.87790093123263	0.000670926561902247	FALSE
LINC00471	ENSG00000181798	LINC00471	2	231508426	231514339	0.467534663510314	LINC00471	0.0427463223711328	2387	44	50.8253772992769	0.00122994233961097	96.2994112699748	43.1573201094861	1.6450027083584	0.000327404288302733	22797.25	4.35790151171484	0.00202634807812803	FALSE
LINC00472	ENSG00000233237	LINC00472	6	71344344	71420769	0.39803208332243	LINC00472	0.0159299219498179	582	29	18.9406771983335	0.000458352540896256	97.5609756097561	38.6482795735509	1.59822434706538	0.000293197363409092	2111.59	3.32481521971441	0.000187690021309341	FALSE
LINC00476	ENSG00000175611	LINC00476	9	95759231	95875977	0.523739368035153	LINC00476	0.153431790693435	7298	262	182.430399134494	0.0044147015497086	77.9646761984861	195.237453980399	2.29278190062109	0.00148112949340522	20383.8	4.3093064548452	0.00181182703856589	FALSE
LINC00477	ENSG00000197503	LINC00477	12	24566964	24584168	0.377739029351933	LINC00477	0.0136404717617902	450	18	16.2185209247686	0.000392478061771774	98.4861227922624	15.9575784804004	1.2293638356752	0.000121058944627614	2293.73	3.36073159339909	0.000203879651152863	FALSE
LINC00483	ENSG00000167117	LINC00483	17	50761029	50767557	0.376474192066166	LINC00483	0.141441864984375	6922	429	168.174377466421	0.00406971474241493	63.919259882254	155.967890964924	2.19581082309132	0.0011832188887054	89966.81	4.95408714899435	0.00799675717636161	FALSE
LINC00485	ENSG00000258169	LINC00485	12	102809280	102824399	0.399470899470899	LINC00485	0.200408862706717	8444	558	238.286137758287	0.0057663754869058	53.0698065601346	188.621239866788	2.2778869819488	0.00143093692195663	68552.05	4.83602678179078	0.00609329260192509	FALSE
LINC00488	ENSG00000214381	LINC00488	3	109178165	109185257	0.372620893838996	LINC00488	0.01352599085182	442	9	16.082403122814	0.00038918409610551	99.2430613961312	5.13732745395306	0.787979295461057	3.89732966405829e-05	1101.52	3.04238647642637	9.79093063864979e-05	FALSE
LINC00491	ENSG00000250682	LINC00491	5	102609156	102671559	0.378485353502981	LINC00491	0.0846944843410914	4772	215	100.701741881558	0.00243691916507357	81.9175777964676	121.907293640194	2.08957765582137	0.000924825049653792	67776.37	4.83108471267711	0.00602434579135617	FALSE
LINC00507	ENSG00000256193	LINC00507	12	127915372	127951552	0.438047594041071	LINC00507	0.2081233840963	8600	598	247.4587036905	0.00598834584506904	49.7056349873844	289.177800527443	2.46266418454138	0.00219378895015835	96725.96	4.98554753868856	0.0085975485267341	FALSE
LINC00514	ENSG00000262152	LINC00514	16	2988961	2994509	0.475761398450171	LINC00514	0.172165208813795	7813	533	204.704433279603	0.00495371924371792	55.1724137931034	108.691463324705	2.04017283017057	0.000824565823460061	28674.44	4.45751009050028	0.00254874585247771	FALSE
LINC00526	ENSG00000264575	LINC00526	18	5236724	5238598	0.546133333333333	LINC00526	0.0299841258030181	1515	23	35.6511255797886	0.00086273493942156	98.0656013456686	79.1847204486186	1.9040916194431	0.000600718880995403	4803.15	3.68161655892139	0.000426931045255926	FALSE
LINC00536	ENSG00000249917	LINC00536	8	115950511	116325059	0.362435889563181	LINC00536	0.00940959539121112	233	12	11.18800892015	0.000270742817821314	98.9907485281749	6.11913201497155	0.852427046433571	4.64215585515902e-05	472.73	2.67553088825742	4.20189069722648e-05	FALSE
LINC00547	ENSG00000275226	LINC00547	13	37534940	37551536	0.374043501837682	LINC00547	0.0861476964713758	4840	262	102.429611104466	0.00247873251949397	77.9646761984861	59.259749398577	1.78002732124638	0.000449562114320784	15371.69	4.18674986944748	0.00136632245069383	FALSE
LINC00559	ENSG00000261446	LINC00559	13	90060247	90119719	0.35486691439813	LINC00559	0.0169078685942893	627	10	20.10345575861	0.000486491054742493	99.1589571068125	4.98487019957679	0.77705473582533	3.78167104869705e-05	2035.31	3.30884389401884	0.000180909824952341	FALSE
